mean_x,mean_y,mean_z,mean_mag,std_x,std_y,std_z,std_mag,var_x,var_y,var_z,var_mag,range_x,range_y,range_z,range_mag,max_x,max_y,max_z,max_mag,min_x,min_y,min_z,min_mag,q25_mag,q50_mag,q75_mag,cv_mag,rms_x,rms_y,rms_z,rms_mag,mean_jerk,std_jerk,max_jerk,min_jerk,sma,zcr_x,zcr_y,zcr_z,zcr_mag,energy_x,energy_y,energy_z,energy_mag,dominant_power,spectral_energy,power_tremor_band,power_low_freq,power_mid_freq,power_high_freq,spectral_entropy,spectral_centroid,spectral_spread,freeze_index,locomotor_power,freeze_power,cadence_spm,step_regularity,freeze_ratio,steps_10s,numSamples,label
-0.558562372,1.92790184,-0.522811861,2.105593078,0.296874483,0.379704231,0.240695714,0.39856198,0.088134459,0.144175303,0.057934427,0.158851652,1.769,2.207,1.261,2.129821281,0.027,3.074,0.07,3.342956476,-1.742,0.867,-1.191,1.213135194,1.817984873,2.0348597,2.373576626,0.189287277,0.632555438,1.964937864,0.575557702,2.142982469,394.1340987,368.6609617,2242.060994,17.32050808,3.00996319,2,0,2,56,195.661801,1888.019616,161.989401,2245.670818,1029.635015,1079140.632,1343.024619,13236.1189,4215.807507,1386.129364,4.375379699,2.727390225,4.167580188,0.31850783,13236.1189,4215.807507,104.2944785,0.075156088,0.241566885,18,489,gait_normal
-0.471002208,2.093262693,-0.559300221,2.255545178,0.313629937,0.6874178,0.317468064,0.707543222,0.098363737,0.472543231,0.100785972,0.50061741,2.242,3.585,1.567,3.951849148,0.09,4.355,0.262,4.964237907,-2.152,0.77,-1.305,1.012388759,1.767286621,2.097943279,2.690622419,0.313690556,0.565868197,2.203245772,0.643119513,2.363916551,812.2283423,954.7073844,5948.820261,39.52847075,3.128448124,4,0,8,56,145.053688,2198.994246,187.362027,2531.409961,1021.761966,1095362.568,4886.967512,35080.1669,9468.228091,5921.483697,5.300504065,4.215198044,5.278317686,0.269902595,35080.1669,9468.228091,125.8278146,0.118488422,0.21253803,18,453,gait_fast
-0.490933902,1.929095949,-0.499353945,2.065422799,0.154921529,0.315323466,0.198668571,0.329710583,0.02400068,0.099428888,0.039469201,0.108709069,1.5,1.703,1.008,1.879501969,0.031,3.23,-0.043,3.512215967,-1.469,1.527,-1.051,1.632713998,1.863519788,1.969034535,2.132423269,0.159633458,0.514797801,1.954696925,0.537423076,2.091573668,258.9645332,271.712891,2357.482768,10.89724736,2.919515991,2,0,0,47,124.292868,1791.973992,135.458251,2051.725111,968.6832927,950303.1903,2102.566925,8323.138892,3316.152052,274.6870691,3.781526855,2.224629628,3.906228066,0.398425653,8323.138892,3316.152052,102.3454158,0.190839083,0.284910143,11,469,gait_slow
-0.554291667,2.018328704,-0.425912037,2.15841098,0.165100609,0.512732299,0.285952456,0.524856688,0.027258211,0.26289441,0.081768807,0.275474543,0.992,2.445,1.207,2.489882116,-0.078,3.656,0.102,3.885613465,-1.07,1.211,-1.105,1.39573135,1.749015937,2.022832175,2.456855748,0.243168096,0.578357556,2.082437314,0.513000848,2.221308736,439.5808466,435.6245372,3215.045684,21.36000936,3.005009259,0,0,12,31,144.502904,1873.387512,113.689384,2131.5798,932.4335432,895137.355,846.7882285,20260.21006,3549.119377,1682.353911,4.239912361,2.73366002,4.339385363,0.17517683,20260.21006,3549.119377,104.1666667,0.044629998,0.149064231,14,432,gait_normal
-0.640119306,2.132704989,-0.420563991,2.319276245,0.369379894,0.696023334,0.372515263,0.718103526,0.136441506,0.484448481,0.138767621,0.515672674,2.035,3.583,1.754,3.586272432,0.094,4.438,0.453,4.681095705,-1.941,0.855,-1.301,1.094823273,1.729327615,2.198660956,2.912818051,0.309623973,0.739049546,2.24340791,0.561819982,2.427903412,625.3212805,662.9179517,4657.893166,24.49489743,3.231744035,4,0,24,47,251.795541,2320.157243,145.51082,2717.463604,1069.186349,1197954.937,1221.159974,46785.93048,4300.61528,3059.036368,4.94083711,3.594216155,5.15649124,0.091921123,46785.93048,4300.61528,117.1366594,0.087439549,0.084182933,16,461,gait_fast
0.996479029,-1.73787638,-0.303821192,2.036702395,0.147410069,0.290540112,0.103717698,0.272462989,0.021729729,0.084413556,0.010757361,0.074236081,0.852,1.458,0.465,1.465137183,1.43,-1.062,-0.055,2.796069563,0.578,-2.52,-0.52,1.33093238,1.830523422,2.071298626,2.228582285,0.133776535,1.007323276,1.761995422,0.321036879,2.054846157,250.1516571,174.1168542,1016.273831,23.71708245,3.0381766,0,0,0,38,459.659183,1406.396424,46.688299,1912.743906,922.6261852,858855.9821,496.4331738,6418.988234,827.6551147,186.8804148,3.633836637,1.956069046,3.935093352,0.128938562,6418.988234,827.6551147,125.8278146,0.133166562,0.114212205,10,453,gait_slow
0.943329519,-2.036089245,-0.200592677,2.28094934,0.353727185,0.36647342,0.171695712,0.402420963,0.125122921,0.134302768,0.029479418,0.161942632,1.723,1.805,0.922,1.952880276,1.848,-1.297,0.258,3.307602757,0.125,-3.102,-0.664,1.354722481,1.980562546,2.27475647,2.560910385,0.176426962,1.00746886,2.068806946,0.264039466,2.316176272,355.7232625,244.7668328,1340.98145,22.63846285,3.200194508,0,0,25,49,443.552161,1870.343473,30.466259,2344.361893,996.7748616,1009022.855,1385.484975,11685.90787,3148.251387,351.4696429,4.040528047,2.483069784,4.422186465,0.269405803,11685.90787,3148.251387,116.7048055,0.139367993,0.21222985,14,437,gait_normal
1.231849315,-2.584700913,0.168262557,3.069662363,1.065091151,0.72125394,0.391719505,0.782104462,1.13441916,0.520207246,0.153444171,0.611687389,4.387,3.629,1.989,3.861002874,3.352,-1.059,1.145,5.205671234,-1.035,-4.688,-0.844,1.344668361,2.468763063,3.098728614,3.618961648,0.254785175,1.628456906,2.683446675,0.42632905,3.167730167,1174.555133,865.6495807,5508.090073,71.41428429,4.277114155,26,0,56,60,1161.51989,3153.988093,79.609329,4395.117312,1344.512115,1866387.061,3535.142129,41544.14836,7283.680826,3611.276701,4.88596206,3.468305909,5.18956731,0.175323869,41544.14836,7283.680826,123.2876712,0.066322062,0.149170687,18,438,gait_fast
-0.512931264,1.829946785,-0.767392461,2.057577768,0.106751664,0.27081265,0.165099429,0.281179422,0.011395918,0.073339492,0.027257822,0.079061867,0.512,1.586,0.695,1.518929679,-0.246,2.836,-0.414,3.081364957,-0.758,1.25,-1.109,1.562435279,1.861896089,1.9706027,2.156426556,0.13665555,0.523922131,1.849876949,0.784951598,2.076701263,151.2758159,110.3898665,825.4847061,7.5,3.11027051,0,0,0,37,123.796974,1543.342172,277.883204,1945.02235,927.9675732,869164.3638,564.6463404,5829.776737,2112.891901,66.56872412,3.394447301,1.833179183,3.642813726,0.362431015,5829.776737,2112.891901,113.0820399,0.21953075,0.266017884,14,451,gait_slow
-0.453042155,1.865274005,-0.760285714,2.07811601,0.144745236,0.385157849,0.225531997,0.405123383,0.020951183,0.148346569,0.050864682,0.164124955,0.801,1.93,1.031,2.098416686,-0.094,3.246,-0.254,3.50514907,-0.895,1.316,-1.285,1.406732384,1.811402559,1.95960098,2.225853768,0.194947433,0.475603172,1.904624289,0.793031556,2.117236668,227.5108812,208.0187466,2466.396663,14.36140662,3.078601874,0,0,0,34,96.586707,1548.982502,268.539894,1914.109103,887.3555364,802361.7583,1284.83212,11648.89176,3067.966484,118.7946522,3.997007209,2.183867144,3.97056542,0.263369816,11648.89176,3067.966484,119.4379391,0.176948969,0.20846613,14,427,gait_normal
-0.484518957,1.99193128,-0.671575829,2.178994575,0.223564655,0.542066878,0.294178481,0.579572439,0.049981155,0.2938365,0.086540979,0.335904212,1.262,2.571,1.383,2.585649117,0.137,3.723,-0.086,3.919057157,-1.125,1.152,-1.469,1.33340804,1.728959293,2.051683911,2.522267966,0.265981589,0.533610134,2.064370781,0.733181474,2.254755324,350.5856638,398.7853829,5053.836414,12.5,3.148694313,2,0,0,29,120.160185,1798.406477,226.848241,2145.414903,919.5357107,875454.9133,917.555224,22745.55536,6253.474058,560.7077494,4.460389665,2.841611698,4.753013136,0.274931694,22745.55536,6253.474058,106.6350711,0.111766886,0.215644254,14,422,gait_fast
-0.200644592,-1.916887417,-0.498986755,2.015557518,0.247434437,0.307801566,0.193812271,0.30783128,0.061223801,0.094741804,0.037563196,0.094760097,1.243,1.523,0.914,1.467919034,0.391,-1.305,-0.09,2.861665424,-0.852,-2.828,-1.004,1.39374639,1.789205969,1.964215365,2.218405959,0.152727609,0.318562479,1.94144255,0.535304566,2.038929181,224.4133832,173.9776038,1819.536342,21.50581317,2.662125828,37,0,0,35,45.97137,1707.447226,129.807593,1883.226189,913.0475557,843378.5757,474.7522451,8316.474819,1197.09473,104.5900716,3.601063451,1.857924989,3.695306545,0.143942567,8316.474819,1197.09473,105.9602649,0.16427619,0.125830239,12,453,gait_slow
-0.183327231,-1.963560641,-0.47098627,2.057595878,0.297443532,0.494370898,0.221236736,0.509045642,0.088472655,0.244402585,0.048945693,0.259127466,2.015,1.84,1.285,1.877236667,0.773,-1.07,0.168,2.973665415,-1.242,-2.91,-1.117,1.096428748,1.611747189,2.046638708,2.52519722,0.247398261,0.349401672,2.024839,0.52035926,2.119629275,379.110386,291.4979382,3208.214067,24.49489743,2.708354691,54,0,2,34,53.349628,1791.68819,118.328133,1963.365951,899.1693987,833248.2137,460.4035439,22554.704,1786.221799,331.4424381,3.913104692,2.168047515,3.769002144,0.079195089,22554.704,1786.221799,109.8398169,0.041825032,0.073383478,14,437,gait_normal
-0.325577007,-2.050637744,-0.259429501,2.238879993,0.712288144,0.931469308,0.408225999,0.952614049,0.5073544,0.867635073,0.166648466,0.907473526,4.047,5.25,2.664,5.121482175,1.688,0.293,0.875,5.37090551,-2.359,-4.957,-1.789,0.249423335,1.608369982,2.197784566,2.796877723,0.425486874,0.783169705,2.252276677,0.483685985,2.433116756,1439.860226,1037.677137,9953.917257,70,3.033817787,86,4,62,66,282.756557,2338.537856,107.851933,2729.146346,1032.123677,1161705.05,29223.54131,52847.03056,35784.99696,6941.47888,5.57242313,4.437756876,5.144919242,0.677143003,52847.03056,35784.99696,130.1518438,0.039385867,0.403747922,20,461,gait_fast
-0.82397032,1.812493151,-0.464856164,2.059030862,0.223481536,0.20464668,0.121128898,0.216882786,0.049943997,0.041880264,0.01467221,0.047038143,1.332,1.196,0.684,1.475944643,-0.098,2.52,-0.117,2.857707648,-1.43,1.324,-0.801,1.381763004,1.94565443,2.010065171,2.098796229,0.10533246,0.853739471,1.824009782,0.480378459,2.070421752,268.0269368,356.9502916,2677.911966,15.20690633,3.101319635,0,0,0,67,319.245535,1457.231118,101.074397,1877.55105,901.8555175,817855.3288,504.5248748,2600.527774,1702.29356,127.481445,3.532660997,2.292184657,4.529589131,0.654595416,2600.527774,1702.29356,130.1369863,0.199839442,0.395622646,11,438,gait_slow
-1.022539823,1.728230088,-0.289159292,2.046882822,0.299101872,0.281173064,0.157632614,0.345859798,0.08946193,0.079058292,0.024848041,0.119619,2.239,1.246,0.859,1.838784276,0.262,2.617,0.113,3.301188119,-1.977,1.371,-0.746,1.462403843,1.809660756,1.931927408,2.196376015,0.168969026,1.065387075,1.750953321,0.329334385,2.075896984,365.6024375,384.202633,3476.396302,10.60660172,3.043765487,4,0,7,32,513.042428,1385.758564,49.024434,1947.825426,925.1910356,868197.7663,907.746894,10089.86066,1688.778972,336.1945496,3.962839581,2.560732406,4.583761703,0.167373865,10089.86066,1688.778972,126.1061947,0.191694845,0.143376402,14,452,gait_normal
-0.790835526,1.857114035,-0.281390351,2.061408976,0.301452684,0.447190999,0.151590388,0.466797695,0.090873721,0.19997979,0.022979646,0.217900088,3.242,2.141,0.816,2.04903978,1.465,3.121,0.07,3.240255545,-1.777,0.98,-0.746,1.191215766,1.698443088,2.013711856,2.412949427,0.226445941,0.846341864,1.910196935,0.319625054,2.113600496,555.4655061,698.6921321,9651.686705,16.00781059,2.93660307,2,0,8,46,326.630315,1663.876662,46.58504,2037.092017,940.0024931,906256.4048,518.6999168,20322.7699,1327.266979,536.6953981,4.328561864,3.370140114,5.826265153,0.065309354,20322.7699,1327.266979,98.68421053,0.109441998,0.06130553,14,456,gait_fast
-0.711725225,1.895873874,-0.472443694,2.088220499,0.137746294,0.25131419,0.143598536,0.257258886,0.018974042,0.063158822,0.02062054,0.066182134,1.262,1.355,0.707,1.371117266,-0.129,2.738,-0.191,2.967092516,-1.391,1.383,-0.898,1.59597525,1.888322795,2.075069471,2.274058338,0.123195269,0.724932299,1.912458253,0.493784957,2.104007364,291.7792272,451.8907534,4916.013375,7.5,3.080042793,0,0,0,47,233.333916,1623.928476,108.257671,1965.520063,927.1699018,866166.937,1011.271621,4978.057036,1369.354862,106.2225351,3.534597317,2.220271698,4.559622587,0.275078178,4978.057036,1369.354862,121.6216216,0.168732298,0.215734363,12,444,gait_slow
-0.670852874,1.920278161,-0.527022989,2.111244863,0.148510169,0.359023347,0.16700547,0.369802668,0.02205527,0.128897764,0.027890827,0.136754013,1.043,1.953,0.758,1.906877615,-0.215,3.066,-0.148,3.262559731,-1.258,1.113,-0.906,1.355682116,1.842651484,2.042299439,2.340010019,0.175158587,0.687094497,1.953552144,0.552850846,2.143387246,373.1104761,435.840722,4611.392143,3.535533906,3.118154023,0,0,0,53,205.362999,1660.119201,132.955165,1998.437365,918.3915154,856380.1753,982.6725608,9970.480354,1872.721556,996.0474843,3.914427694,2.861555748,4.944905157,0.187826613,9970.480354,1872.721556,110.3448276,0.060663004,0.158126288,14,435,gait_normal
-0.648790805,1.98245977,-0.522786207,2.165278269,0.197317784,0.421773116,0.198102244,0.438204348,0.038934308,0.177892561,0.039244499,0.19202305,1.105,1.98,0.879,2.023265007,-0.172,3.113,-0.09,3.378856759,-1.277,1.133,-0.969,1.355591753,1.843779698,2.09784151,2.440054779,0.202377844,0.678132595,2.026829865,0.55906164,2.209174741,412.3212079,365.6179879,1945.39681,14.57737974,3.154036782,0,0,0,52,200.04076,1786.997096,135.959214,2122.99707,941.8960472,905335.8183,1201.021065,14684.55082,1979.332337,1131.532228,4.068760017,2.701589834,4.465651803,0.134790118,14684.55082,1979.332337,117.2413793,0.047285701,0.118779778,16,435,gait_fast
-0.471085417,1.963514583,0.1823375,2.032010225,0.111328282,0.102408596,0.078893405,0.102946952,0.012393986,0.010487521,0.006224169,0.010598075,0.582,0.742,0.368,0.739622213,-0.094,2.359,0.391,2.448729875,-0.676,1.617,0.023,1.709107662,1.970289382,2.015197137,2.081230921,0.050662615,0.484061418,1.966183369,0.198673434,2.034616335,104.0878756,73.24969635,637.8920363,7.90569415,2.6169375,0,0,0,65,112.471419,1855.620979,18.946144,1987.038542,975.364908,952557.5881,172.2266142,578.1447324,584.7018715,54.31847676,2.322999477,1.247547296,3.13826996,1.011341691,578.1447324,584.7018715,137.5,0.142704681,0.502819434,11,480,gait_slow
-0.40413245,2.004439294,0.15405298,2.06558609,0.216152326,0.306760074,0.091014551,0.295454842,0.046721828,0.094101743,0.008283648,0.087293564,1.324,1.484,0.492,1.433480823,0.211,2.871,0.406,2.923100238,-1.113,1.387,-0.086,1.489619414,1.840708831,2.023304475,2.264146197,0.143036809,0.458306519,2.027776769,0.178930068,2.086609561,275.2319745,216.7908551,1592.032899,23.58495283,2.569057395,12,0,11,62,95.150324,1862.681017,14.503234,1972.334575,935.7104988,884510.7901,2210.283024,4398.511191,4238.000817,291.8617459,3.656990694,2.355471916,3.99115117,0.963508022,4398.511191,4238.000817,112.5827815,0.13016816,0.490707454,14,453,gait_normal
-0.406331887,2.085629067,0.084114967,2.147665939,0.25406991,0.420028063,0.164694412,0.421497204,0.064551519,0.176423574,0.027124249,0.177659893,1.211,1.965,0.875,2.080070211,0.266,3,0.504,3.142534328,-0.945,1.035,-0.371,1.062464117,1.840793579,2.1101154,2.479237383,0.196258271,0.479225543,2.127503744,0.184931276,2.188636306,405.28248,262.4976766,1252.08576,12.5,2.652852495,12,0,44,69,105.871933,2086.611475,15.766005,2208.249413,990.0739978,999124.5791,4316.815694,11084.09773,6581.280222,767.8899605,4.180893199,2.738976225,4.250493793,0.593758769,11084.09773,6581.280222,117.1366594,0.157497734,0.372552472,14,461,gait_fast
-0.599627854,1.912607306,-0.451020548,2.060189769,0.126480135,0.219867252,0.111484594,0.231139711,0.015997225,0.048341608,0.012428815,0.053425566,0.684,1.098,0.554,1.135673089,-0.234,2.586,-0.18,2.765898227,-0.918,1.488,-0.734,1.630225138,1.871704296,2.038322165,2.188442304,0.112193408,0.612821987,1.925203448,0.464594823,2.073115398,165.6624341,171.9404744,2377.88509,7.90569415,2.963255708,0,0,0,51,164.491245,1623.406842,94.541577,1882.439664,902.363119,819383.8065,955.9145038,3725.107728,1245.572442,77.58005534,3.160549415,1.971889636,4.226459541,0.334372193,3725.107728,1245.572442,116.4383562,0.172187216,0.250583904,11,438,gait_slow
-0.597099567,1.947545455,-0.420160173,2.090198709,0.171547612,0.333431641,0.149220515,0.346319397,0.029428583,0.111176659,0.022266762,0.119937124,1.012,1.496,0.727,1.547002844,-0.086,2.887,-0.07,3.023830187,-1.098,1.391,-0.797,1.476827343,1.795814298,2.064133746,2.28046672,0.165687308,0.621253955,1.975882071,0.445871431,2.118694826,227.8608043,183.5759974,1533.217613,10.30776406,2.964805195,0,0,0,41,178.311892,1803.6988,91.846216,2073.856908,965.6718034,945321.7925,535.5706205,10400.58462,2105.591717,232.0064242,3.643622991,2.081951879,3.9761392,0.202449362,10400.58462,2105.591717,103.8961039,0.103193454,0.168364147,12,462,gait_normal
-0.814784897,1.97475286,-0.309141876,2.195895539,0.3548116,0.632718177,0.245213712,0.650759632,0.125891272,0.400332291,0.060129765,0.423488099,1.453,2.633,1.094,2.457737657,-0.246,3.414,0.258,3.513067463,-1.699,0.781,-0.836,1.055329806,1.586466514,2.251890983,2.754841193,0.296352728,0.888687628,2.07363959,0.394586447,2.290293718,458.70899,368.0468788,2193.672719,22.77608395,3.117901602,0,0,32,34,345.127611,1879.091763,68.040229,2292.259603,959.6063504,961280.8648,705.7299526,36943.48891,2438.579656,756.358763,4.11045454,2.721441279,4.587941923,0.066008375,36943.48891,2438.579656,123.5697941,0.065481977,0.061921066,16,437,gait_fast
-0.574433036,1.961808036,-0.356044643,2.082392516,0.103648444,0.278982932,0.139730058,0.277798925,0.010743,0.077831477,0.019524489,0.077172243,0.618,1.528,0.653,1.561193313,-0.312,3.02,-0.027,3.141178123,-0.93,1.492,-0.68,1.57998481,1.901680761,2.029936328,2.206063462,0.133403728,0.583709099,1.981545418,0.382481734,2.100840507,196.9585883,160.0579247,1565.477164,14.14213562,2.892285714,0,0,0,54,152.640908,1759.081966,65.53894,1977.261814,932.9118473,878068.838,1131.996907,5855.05526,1652.326758,119.8879668,3.578260987,1.931094726,3.713304548,0.282205152,5855.05526,1652.326758,100.4464286,0.190702247,0.220093603,8,448,gait_slow
-0.627438178,2.03740564,-0.312004338,2.171911085,0.184898586,0.385391288,0.232462205,0.401997466,0.034187487,0.148526445,0.054038677,0.161601962,0.926,1.821,0.926,1.886806561,-0.234,3.262,0.172,3.457282603,-1.16,1.441,-0.754,1.570476042,1.87883102,2.055820274,2.373451074,0.185089283,0.654114787,2.073535191,0.389082747,2.208800517,368.8402582,312.7131754,2130.541304,12.5,2.99994577,0,0,15,59,197.246297,1982.091714,69.788662,2249.126673,1001.25101,1019675.376,1047.82333,12328.63193,3258.707999,1088.935015,4.334636749,2.694237562,4.429634409,0.264320325,12328.63193,3258.707999,110.6290672,0.130096118,0.2090612,14,461,gait_normal
-0.92962585,2.046131519,-0.250866213,2.29411485,0.361185159,0.542236158,0.293350699,0.601131209,0.130454719,0.294020051,0.086054633,0.36135873,1.883,2.672,1.426,3.055109939,-0.41,3.621,0.418,4.276166858,-2.293,0.949,-1.008,1.221056919,1.852182226,2.28668603,2.644420163,0.262031872,0.997325895,2.116760318,0.385990272,2.371565238,593.6457101,645.5030872,4346.465518,10.60660172,3.298133787,0,0,21,55,438.644593,1975.977342,65.703924,2480.325859,1011.704649,1058683.365,790.8305445,27486.6512,4021.776909,2130.152473,4.852139338,3.570110997,5.316128344,0.146317457,27486.6512,4021.776909,122.4489796,0.101803801,0.127641306,18,441,gait_fast
-0.664868966,1.975227586,-0.213843678,2.107070885,0.176784352,0.35140664,0.163201655,0.361842888,0.031252707,0.123486626,0.02663478,0.130930276,1.023,1.75,0.797,1.802654366,-0.266,3.168,0.223,3.281636787,-1.289,1.418,-0.574,1.47898242,1.829206378,2.029060127,2.329851135,0.171727914,0.687970529,2.006242917,0.269005388,2.137914402,271.3494421,202.2926686,1148.711234,24.74873734,2.866225287,0,0,26,43,205.887,1750.87963,31.478296,1988.244926,916.575835,852498.8713,1469.37378,9208.054968,2937.213828,153.2351628,3.722437459,2.091260575,3.619836128,0.31898309,9208.054968,2937.213828,96.55172414,0.121275275,0.241840166,14,435,gait_slow
-0.703356164,1.995557078,-0.258381279,2.147182804,0.208321277,0.367775983,0.172867657,0.376649693,0.043397754,0.135259174,0.029883227,0.141864992,1.071,1.988,0.769,1.872016403,-0.277,3.234,0.074,3.390201174,-1.348,1.246,-0.695,1.518184771,1.856550503,2.088988487,2.386900586,0.175415755,0.733558211,2.029164169,0.310876361,2.179967657,324.1359722,255.6794218,2189.316389,16.00781059,2.957920091,0,0,10,40,235.69115,1803.468164,42.330121,2081.489435,940.466068,898084.3643,296.3698467,11523.06885,1723.504911,270.643184,3.565464941,1.964358553,3.601868512,0.149569957,11523.06885,1723.504911,95.89041096,0.100625264,0.130109487,14,438,gait_normal
-0.737686364,2.158231818,-0.093686364,2.316555562,0.328989067,0.551833745,0.256516988,0.568373528,0.108233806,0.304520483,0.065800965,0.323048467,1.476,2.243,1.215,2.245436081,-0.09,3.348,0.516,3.536109161,-1.566,1.105,-0.699,1.29067308,1.833223055,2.230433559,2.7940146,0.245352858,0.807722092,2.227663589,0.273089912,2.385262699,565.1465751,343.6411545,1978.182562,32.69174208,3.118945455,0,0,57,42,287.06259,2183.493428,32.814364,2503.370382,1019.284447,1070211.841,1149.816258,23299.14813,6714.876944,841.3534186,4.35714406,2.57243059,4.098980258,0.288202681,23299.14813,6714.876944,150,0.161259217,0.22372464,26,440,gait_fast
-0.789636364,2.023108647,-0.332915743,2.213495232,0.201601627,0.356902701,0.151667719,0.344661845,0.040643216,0.127379538,0.023003097,0.118791787,1.066,1.637,0.57,1.67028338,-0.43,2.836,-0.035,3.01054231,-1.496,1.199,-0.605,1.34025893,1.98507479,2.21934968,2.446694344,0.155709323,0.814965522,2.054348592,0.365836014,2.240168058,244.996885,206.4295939,1514.938118,12.74754878,3.145660754,0,0,0,50,299.54013,1903.37701,60.360031,2263.277171,998.2863496,1008656.653,679.224176,9907.570506,1725.733143,321.7360013,3.611200187,2.090293238,4.035559471,0.174183282,9907.570506,1725.733143,99.77827051,0.125949455,0.148344202,14,451,gait_slow
-0.824151448,2.058817372,-0.320082405,2.263867541,0.234338607,0.449750347,0.168342979,0.425253336,0.054914583,0.202275374,0.028339358,0.1808404,1.336,2.004,0.688,1.951681709,-0.285,3.141,0,3.228563458,-1.621,1.137,-0.688,1.276881749,1.953468966,2.303545962,2.580573192,0.187843736,0.856819813,2.107369058,0.361651911,2.303461882,278.0268775,265.7752022,2688.596288,10.60660172,3.203051225,0,0,2,36,329.628946,1994.010951,58.725655,2382.365552,1016.476526,1051453.188,483.0982186,16230.50923,1279.45232,433.2333533,3.700501789,2.256282408,4.42793762,0.078830079,16230.50923,1279.45232,100.2227171,0.081315711,0.073069967,14,449,gait_normal
-0.8395,2.289915888,-0.593598131,2.557422301,0.418050479,0.459990839,0.353307817,0.521161326,0.174766203,0.211591572,0.124826413,0.271609128,2.402,3.207,1.582,3.346232649,0.547,4.598,0.281,4.807505382,-1.855,1.391,-1.301,1.461272733,2.131005453,2.608794049,2.951065719,0.203783836,0.937830717,2.335659724,0.690785896,2.609984282,485.7571247,563.083324,7748.47122,24.87468593,3.733341121,6,0,7,36,376.437322,2334.871116,204.235246,2915.543684,1094.576745,1222974.75,1713.486309,19864.51864,2936.480715,1068.9546,4.460611171,3.141671437,5.329361005,0.147825415,19864.51864,2936.480715,112.1495327,0.149095048,0.128787369,14,428,gait_fast
0.656957871,1.879853659,-0.409933481,2.041866059,0.132377511,0.269009913,0.16469352,0.285106952,0.017523805,0.072366333,0.027123956,0.081285974,0.699,1.371,0.668,1.352460498,1.008,2.762,-0.059,2.941272004,0.309,1.391,-0.727,1.588811505,1.816316869,1.983845256,2.175868885,0.139630585,0.670162257,1.899003979,0.441779826,2.061674799,201.7607662,153.255045,947.2493072,12.5,2.946745011,0,0,0,47,202.55197,1626.403466,88.021406,1916.976842,920.8815925,856289.5977,1883.37803,5813.987614,2271.77991,132.5427586,3.498518418,1.992545104,3.870648227,0.390743851,5813.987614,2271.77991,86.47450111,0.088741197,0.28096033,8,451,gait_slow
0.683828784,1.899459057,-0.595590571,2.126169564,0.236564111,0.37965476,0.210947793,0.392806463,0.055962579,0.144137737,0.044498971,0.154296917,1.328,1.574,0.844,1.733348343,1.219,2.801,-0.152,3.068808564,-0.109,1.227,-0.996,1.33546022,1.834602009,2.058177835,2.461113615,0.184748418,0.72359131,1.937029284,0.631844205,2.162150302,421.2742004,300.3177746,3112.736939,30,3.179905707,6,0,0,38,422.009014,3024.178452,321.777042,3767.964508,1713.692668,2986860.977,1344.99731,36947.17499,4121.470922,159.2747001,4.540416683,2.58832535,5.359054698,0.111550367,36947.17499,4121.470922,133.9950372,0.144418892,0.100355656,16,806,gait_normal
0.67910643,2.644248337,-0.411452328,2.86830425,0.622445711,0.928989213,0.544932307,0.970963129,0.387438663,0.863020958,0.296951219,0.942769399,2.863,3.976,2.285,4.103258609,2.113,5.062,0.555,5.210636142,-0.75,1.086,-1.73,1.107377533,2.050220646,2.940463399,3.441461579,0.338514692,0.921208015,2.80268982,0.682820794,3.028190659,838.4587749,507.1227601,2622.22234,58.84301148,3.897432373,34,0,30,44,765.459034,7085.273344,420.552302,8271.28468,2587.210434,7077178.304,3409.891248,217761.8226,9518.218541,135.0060737,4.899251155,2.539365044,5.363601247,0.043709308,217761.8226,9518.218541,83.14855876,0.275347003,0.041878814,18,902,gait_fast
0.02905,-2.236993478,-0.369636957,2.312542682,0.395594995,0.503722786,0.210502042,0.498301817,0.1564954,0.253736646,0.04431111,0.248304701,2.129,2.785,1.172,2.635078049,1.195,-0.918,0.051,3.741866646,-0.934,-3.703,-1.121,1.106788598,2.011570139,2.300108677,2.684524026,0.21547789,0.396660185,2.293005989,0.42537347,2.365620079,385.4706543,231.5971765,2887.482684,24.49489743,2.937484783,33,0,9,31,144.752158,4837.24635,166.467182,5148.46569,2127.539268,4631505.886,398.6847217,85391.88131,1104.945146,35.14595952,4.126264002,1.750051209,4.630563969,0.012939698,85391.88131,1104.945146,81.52173913,0.295520962,0.012774401,18,920,gait_slow
0.105073469,-2.211934694,-0.792067347,2.403511357,0.429643353,0.527718992,0.235362173,0.522183361,0.184593411,0.278487335,0.055395353,0.272675463,2.07,2.918,1.379,2.715478847,1.23,-0.941,-0.219,3.966012733,-0.84,-3.859,-1.598,1.250533886,2.054065968,2.381541546,2.813239769,0.217258537,0.442305149,2.274014605,0.826296578,2.459581734,398.2512378,187.3861021,1269.128638,36.14208074,3.374079592,31,0,0,30,191.721168,5067.719576,669.110714,5928.551458,2355.441129,5679041.672,460.9974712,107257.0036,992.4295537,36.93431469,4.03790984,1.72567597,4.602919238,0.009252818,107257.0036,992.4295537,88.7755102,0.295713423,0.009167988,18,980,gait_normal
